S.No,Barcode,Product Name,Quantity,Stock Value,Profit,Profit %,Supplier Name,Category,Sales Rank
3173,32292,SAKTHI BAJJI BONDA 500G,20.0,1920.0,640.2,33.34,SUNSEENU MARKETING,Others,3173
3174,64530,LINC GEL PEN BLACK-5PCS,20.0,270.0,44.8,16.59,A.S AGENCIES,Stationery,3174
3175,66691,3 ROSES DUST TS RLNCH RS 90,20.0,1729.8,47.4,2.74,AMMAN ENTERPRISE,Others,3175
3176,4111,LIPSTICK -20RS,20.0,400.0,119.8,29.95,NEW DEV TRADERS,Others,3176
3177,64951,LIRIL ALL DAY FRESH LIME-125GMS,20.0,1536.0,54.6,3.55,AMMAN ENTERPRISE,Others,3177
3178,2532,LIZOL NEEM -500MLT,20.0,2361.6,203.6,8.62,CHENNIMALAIAPPA ENTERPRISE,Others,3178
3179,22765,WHITE TAPE 3INCH,20.0,1228.0,514.0,41.86,BAJAR ITEM,Stationery,3179
3180,8142,BAMBINO PASTA SHELL-400GMS,20.0,1064.0,117.2,11.02,T.J FOUNDATION,Others,3180
3181,50994,WOOD CUTTING BOARD NO.2,20.0,3700.0,1236.0,33.41,P.R.T.&Co,Others,3181
3182,13641,SAKTHI SAMBAR POWDER-500GMS,20.0,4400.0,1375.0,31.25,SUNSEENU MARKETING,Others,3182
3183,53682,TATA CHANA DAL 500GM,20.0,1450.2,450.56,31.07,SRI VIGNESHWAR AGENCIES,Staples - Pulses,3183
3184,18918,LUNCH BAG RS135,20.0,2700.0,1100.0,40.74,KAVITHA BAG HOUSE,Accessories,3184
3185,42976,TASTY NIBBLES INSTANT IDIYAPPAM,20.0,960.0,160.0,16.67,SRI BAALAJI AGENCIES,Others,3185
3186,53796,ZIP LOCK COVER 57 -25PCS,20.0,960.0,460.0,47.92,BAJAR ITEM,Others,3186
3187,1972,AVT PREMIUM COFFEE-100GMS,20.0,1556.85,110.92,7.12,T.J FOUNDATION,Beverages - Tea & Coffee,3187
3188,13524,AVT GOLD CUP TEA 100G,20.0,1733.4,86.4,4.98,T.J FOUNDATION,Beverages - Tea & Coffee,3188
3189,32753,SQUARE CHAIR PUSH 1,20.0,302.0,144.32,47.79,BAJAR ITEM,Others,3189
3190,64954,DAIRYMILK CRACKLE-55RS,20.0,1056.0,73.8,6.99,SAKTHI AGENCIES MT,Dairy - Milk,3190
3191,12537,MADHURAM MUFFIN VANILLLA CAKE,20.0,1248.0,197.15,15.8,S.V.S.AGENCY,Snacks - Bakery,3191
3192,180,HIT BLACK LIME MOSQUITOES-625MLT,20.0,5760.0,519.8,9.02,IRAIVI ENTERPRISES,Others,3192
3193,66968,MADHURAM PEANUT CANDY-200GMS,20.0,1344.0,208.9,15.54,S.V.S.AGENCY,Sweets & Confectionery,3193
3194,64253,DARK FANTASY SANGWICH-150GMS,20.0,728.53,403.19,55.34,NANDHINI TRADE,Beverages - Soft Drinks,3194
3195,52375,DARLING CHICKEN MASALA 50G,20.0,450.0,150.0,33.33,DARLING SPICES&FOODS,Spices,3195
3196,43258,ARTIST PLATE KDS-1223,20.0,1040.0,379.2,36.46,MAYUR STATIONERS,Household - Paper,3196
3197,52371,DARLING TURMERIC POWDER 50G,20.0,360.0,120.2,33.39,DARLING SPICES&FOODS,Spices,3197
3198,3067,HIMALAYA GENTLE BABY SHAMPOO-200MLT,20.0,4396.8,931.8,21.19,KAVITHA ENTERPEISES,Personal Care - Hair,3198
3199,62300,TABLET CONT 22,20.0,924.0,308.0,33.33,KARTHEESWARI TRADING Co,Medicines & OTC,3199
3200,57061,MAGIC HAND GLOVES,20.0,1580.0,687.72,43.53,SMILE INDIA,Others,3200
3201,28734,WATER GIRL PERFUM,20.0,3951.0,560.1,14.18,RATAN COSMETICS,Beverages - Water,3201
3202,29324,SURGICAL MASK 50PCS,20.0,2400.0,900.0,37.5,BEST MARKETING,Others,3202
3203,8429,AACHI CHEMBA PUTTU POWDER-500GMS,20.0,1056.0,175.6,16.63,AV CUBE LOGISTIC,Others,3203
3204,30722,SAVORT SHELL PASTA50,20.0,1152.0,332.2,28.84,J.S.AGECIES,Others,3204
3205,5333,SAZZL SHIELD FLOOR CLEANER -400MLT,20.0,960.0,110.52,11.51,VINAYAGA&Co,Household - Cleaning,3205
3206,66603,APEX PYRAMID GAS LIGHTER,20.0,2160.0,850.2,39.36,P.R.T.&Co,Others,3206
3207,2707,MANGAL DEEP JATHIMALLIGALI-80PAC,20.0,990.0,224.99,22.73,NANDHINI TRADE,Others,3207
3208,63421,SURF EXCEL QUICKWASH POWDER NEW-1KGS,20.0,4224.0,211.0,5.0,AMMAN ENTERPRISES COOM ENTERPRISE,Others,3208
3209,32645,MANGALDEEP CHANDANAM,20.0,1056.0,286.4,27.12,NANDHINI TRADE,Others,3209
3210,7654,HEAD & SHOULDERS COOL MENTHOL-72MLT,20.0,1612.8,85.4,5.3,BHAWAR SALES CORPORATION,Others,3210
3211,5987,SCOTCH BRITE BATHROOM BRESH,20.0,3072.0,489.6,15.94,INDRA AGENCIES,Others,3211
3212,15945,HAVISH DEEPAM SAMBRANI,20.0,1300.0,499.8,38.45,IYAPPA STORE,Others,3212
3213,3152,DHATHRI KASTHURIMANJAL POWDER-50GMS,20.0,672.0,73.48,10.93,KARTHIK AGENCY,Others,3213
3214,31755,ANS KOVILPATTI CANDY,20.0,1260.0,460.0,36.51,BAJAR ITEM,Sweets & Confectionery,3214
3215,45339,SCOTCH BRITE NON SCRATCH,20.0,960.0,153.0,15.94,INDRA AGENCIES,Others,3215
3216,4923,MANNA RICE FLOUR-500GMS,20.0,1132.8,188.8,16.67,ASWIN AGENCY,Staples - Grains,3216
3217,3760,HAPIMA CRISPY FRY MIX VEGGIES -35GMS,20.0,422.4,92.4,21.88,AJINOMOTO INDIA Pvt Ltd,Meat & Seafood,3217
3218,58677,PEPSODENT SOFT-20RS,20.0,384.0,137.2,35.73,AMMAN ENTERPRISE,Others,3218
3219,23503,HANGER 7 HOOK,20.0,2203.0,811.96,36.86,P.R.T.&Co,Others,3219
3220,45202,MAT 64 P,20.0,6960.0,2460.0,35.34,INAYA GROUPS & Co KORAI MATS,Others,3220
3221,66538,HAMAM NEEM SET SOAP 5150GM,20.0,5856.0,251.8,4.3,AMMAN ENTERPRISE,Personal Care - Soap,3221
3222,60986,MAXWELL 1000 SS,20.0,3520.0,1167.0,33.15,NARENDRA MARKETING,Others,3222
3223,64936,SUNFEAST DARK FANTACY-230GMS,20.0,3060.0,1333.8,43.59,NANDHINI TRADE,Beverages - Soft Drinks,3223
3224,33446,ODONIL MYSTIC ROSE-72GMS,20.0,1728.0,502.02,29.05,VINAYAGA&Co,Others,3224
3225,39710,MAYOORA FOXTAIL MILLET 500G,20.0,1848.4,448.9,24.29,DANUSH AGENCIES,Others,3225
3226,38189,HAIR CLIP -12 -12RS,20.0,240.0,120.0,50.0,KAYARHRI JEWELLERS,Others,3226
3227,12016,SUNDROP GOLD LITE 1L POUCH,20.0,5360.0,217.2,4.05,SRISAA ENTERPRISE,Others,3227
3228,35274,SUN THATTU NO.6,20.0,875.0,293.72,33.57,SUNSHINE STEELS,Others,3228
3229,3012,SENSODYNE RAPID RELIEF -40GMS,20.0,2304.0,217.0,9.42,NAVARATHAN ENTERPRISE,Others,3229
3230,47622,GREEN PLANTER PLATE NO.00,20.0,1720.0,583.6,33.93,KARTHEESWARI TRADING Co,Household - Paper,3230
3231,12358,PEDAL BIN-1008 DUSTBIN,20.0,4360.0,1300.0,29.82,RAJ PLASTICS,Staples - Pulses,3231
3232,64996,NESTLE EVERY DAY NEW-200GMS,20.0,2476.8,87.8,3.54,SRI JAYALAKSHMI ENTERPRISE,Others,3232
3233,50712,NESCAFE CLASSIC-45GMS,20.0,3880.0,141.8,3.65,SRI JAYALAKSHMI ENTERPRISE,Others,3233
3234,14856,PASUMARK GROUNDNUT OIL 1LI,20.0,4800.0,600.0,12.5,MM ENTERPRISES,Staples - Oils,3234
3235,64141,SHINGAR KAJAL 10,20.0,192.0,42.0,21.88,SRI GURU ENTERPRISES,Others,3235
3236,49647,EVE 2032 LITHIUM,20.0,1160.0,570.0,49.14,SRI MAHALAKSHMI TRADERS,Others,3236
3237,2979,EVEREST KASHMIRILAL CHILLI POWDER -50GRS,20.0,1094.4,136.2,12.45,D.K.ENTERPRISES,Others,3237
3238,5613,EVEREST SABJA MASALA-50GMS,20.0,729.6,90.8,12.45,D.K.ENTERPRISES,Spices,3238
3239,48204,MILK RUSK 10,20.0,192.0,16.2,8.44,INTELLIGENT RETAIL Pvt Ltd,Dairy - Milk,3239
3240,5150,MILKY MIST CHEESE CUBES-200GMS,20.0,2900.0,295.22,10.18,CHENNIMALAI AGENCIES,Dairy - Milk,3240
3241,7774,AACHI GOBI MANCHURIAN MASALA-50GRS,20.0,360.0,30.0,8.33,AV CUBE LOGISTIC,Spices,3241
3242,66896,MYSORE SANDALS CUP SAMBRANI RS 75,20.0,1440.0,690.4,47.94,SAANVIHA ENTERPRISES,Staples - Pulses,3242
3243,12834,MILKY MIST TABLE BUTTER SALTED-200GMS,20.0,2940.0,216.8,7.37,CHENNIMALAI AGENCIES,Dairy - Milk,3243
3244,62762,STEEL SCRUBBER 4PCS,20.0,1509.0,508.36,33.69,EVERYDAY HOUSE ITEMS,Others,3244
3245,39052,SIMCO POLY THREAD,20.0,414.0,212.6,51.35,BAJAR ITEM,Others,3245
3246,45134,MY BENTO LUNCH BOX 250ML,20.0,2503.2,715.2,28.57,PUPPY PLASTICS,Others,3246
3247,63825,FANTACY SOAP DISH,20.0,960.0,334.6,34.85,RAJ PLASTICS,Beverages - Soft Drinks,3247
3248,52795,SPL BABY MUG NO.2,20.0,920.0,270.4,29.39,SUNSHINE STEELS,Baby Care,3248
3249,48465,FEVI KWIK 20 GM,20.0,1080.0,120.0,11.11,EK OM TRADERS,Others,3249
3250,61060,SMALL KARANDI NO.1,20.0,784.0,261.4,33.34,SUNSHINE STEELS,Others,3250
3251,32622,GALA CLOTH BRUSH,20.0,1591.0,468.83,29.47,SG MARKETING,Others,3251
3252,66611,FLAIR KIT MICKEY MOUSE RS 30,20.0,576.0,126.0,21.88,A.S AGENCIES,Others,3252
3253,13877,FLAIR 2B LEADS 2.0MM,20.0,92.0,12.0,13.04,MURUGAN STORES,Others,3253
3254,7915,KRISHNA RAGI IDIYAPPAM FLOUR-500GMS,19.0,1272.8,218.32,17.15,KRISHNA BHAVAN FOODS AND SWEETS,Staples - Grains,3254
3255,66732,CHOLA WB 900ML,19.0,6612.0,1909.5,28.88,MITHRA MARKETING CHOLA,Others,3255
3256,59345,HIDE SEEK CHOCO ROLLS-40RS,19.0,729.6,85.12,11.67,A SQUARE MARKETING,Bakery,3256
3257,52473,WATER FILTER MINI,19.0,304.0,102.22,33.62,KARTHEESWARI TRADING Co,Beverages - Water,3257
3258,53136,BINGO TOMATO POTATO CHIPS,19.0,364.8,91.96,25.21,NANDHINI TRADE,Snacks - Chips,3258
3259,21196,TAP30,19.0,475.0,247.0,52.0,BAJAR ITEM,Others,3259
3260,3072,LEVISTA PREMIUM COFFEE-50GMS,19.0,2580.2,247.2,9.58,ASWIN AGENCY,Beverages - Tea & Coffee,3260
3261,21842,ORGANIC CORIANDER SEED 100GMS,19.0,1094.4,182.5,16.68,MY ORGANIC BAZAAR,Spices,3261
3262,240,GODREJ AER SPRAY MORNING MISTY MEADOWS -240ML,19.0,1805.0,237.34,13.15,IRAIVI ENTERPRISES,Others,3262
3263,36864,JOHNSON BABY COTTON BUDS,19.0,1365.12,144.48,10.58,N.K.AHAMMED,Baby Care,3263
3264,8863,PRE TISSUE KITCHEN TOWEL4X1,19.0,5643.0,1881.0,33.33,MAHALAKSHMI DISTRIBUTORS,Household - Paper,3264
3265,22818,PURE SILK COTTON PILLOW,19.0,6365.0,2185.0,34.33,BAJAR ITEM,Others,3265
3266,65257,JOY LADY MOP,19.0,2565.0,1045.0,40.74,SMILE INDIA,Others,3266
3267,40366,MEENAKSHI MAT,19.0,3429.0,1249.0,36.42,KAVITHA BAG HOUSE,Others,3267
3268,65613,SOFY BODY FIT XL 275MM,19.0,598.5,121.6,20.32,SP ENTERPRISES,Others,3268
3269,18185,DOLI THREAD,19.0,114.0,72.2,63.33,BAJAR ITEM,Others,3269
3270,15976,MILKY MIST MISHTI DOI 100G,19.0,646.0,76.0,11.76,INIYA FOODS,Dairy - Milk,3270
3271,7898,KRISHNA MURUKKU FLOUR-500GGK,19.0,1521.9,253.65,16.67,KRISHNA BHAVAN FOODS AND SWEETS,Staples - Grains,3271
3272,53948,COLGATE VEDSHAKTI NEW-200GMS,19.0,3105.6,242.11,7.8,SCOOTSY LOGISTICS Pvt Ltd,Others,3272
3273,29518,MUG 100ML,19.0,836.0,259.16,31.0,RAJ PLASTICS,Others,3273
3274,3643,KELLOGGS CHOCOS-250GMS,19.0,2790.72,148.01,5.3,R.D.S.AGENCY,Others,3274
3275,12739,ROUND CHILLI-500GMS,19.0,2945.0,351.5,11.94,BHUVANESWARI TRADER,Others,3275
3276,11138,TOILET BRUSH SINGLE,19.0,931.0,399.0,42.86,SMILE INDIA,Staples - Oils,3276
3277,24191,MOTOR SET,19.0,606.0,261.0,43.07,BISMI SCHOOL NEEDS,Others,3277
3278,64512,KUNDAN DIRECT FILL BALL PEN,19.0,1311.0,399.0,30.43,STAR STATIONERIES,Stationery,3278
3279,23143,GLAMOUR MEDIUM PRAKASH,19.0,1615.0,528.77,32.74,RATAN PLASTICS,Others,3279
3280,66962,DORITOS NACHO CHEESE RS 35,19.0,638.4,90.82,14.23,SHRI THENANDAL ENTERPRISES,Dairy - Cheese & Butter,3280
3281,36652,MULTIGRAIN NOODLES 180G,19.0,1345.2,513.0,38.14,GAYATHRI TRADERS,Others,3281
3282,61400,DOSA KARANDI NO.4,19.0,703.0,256.12,36.43,VIJAYALAKSHMI ENTERPRISES,Others,3282
3283,66430,4 IN 1 CONT LARGE,19.0,771.78,257.26,33.33,KARTHEESWARI TRADING Co,Others,3283
3284,57657,AMBICA NITYA POOJA 3 IN 1,19.0,1117.01,333.45,29.85,DANUSH AGENCIES,Others,3284
3285,67026,EAR MUFFS198,19.0,3762.0,1268.25,33.71,SHIV SHAKTHI BELT HOUSE,Others,3285
3286,63086,MEIYAL BLACK PEPPER POWDER 50GM,19.0,1221.3,820.11,67.15,MAA ENTERPRISES,Spices,3286
3287,44352,BRITE COMB MRP.27,19.0,475.0,190.0,40.0,BAJAR ITEM,Others,3287
3288,8485,HANGER 8 HOOK,19.0,2169.0,771.24,35.56,P.R.T.&Co,Others,3288
3289,27013,WOOD BUDS RS,19.0,532.0,215.27,40.46,BAJAR ITEM,Others,3289
3290,4341,NYCIL COOL SANDAL-150GMS,19.0,2900.16,366.7,12.64,KAVITHA ENTERPEISES,Staples - Pulses,3290
3291,24219,GLITTER TAPE,19.0,130.0,60.49,46.53,BAJAR ITEM,Stationery,3291
3292,258,KARTHIKA SHIKAKAI & HIBISCUS SHAMPOO RED 175ML,19.0,2644.8,165.3,6.25,BAJAR ITEM,Personal Care - Hair,3292
3293,59049,SUNFLOWER SOAP DISH,19.0,285.0,103.36,36.27,KARTHEESWARI TRADING Co,Staples - Oils,3293
3294,6312,PEPSODENT MEDIUM -30RS,19.0,547.2,125.02,22.85,AMMAN ENTERPRISE,Others,3294
3295,19844,LAYS SPANISH TOMATO TANGO,19.0,912.0,133.0,14.58,SHRI THENANDAL ENTERPRISES,Snacks - Chips,3295
3296,4959,NUTELLA -350GMS,19.0,7201.0,1411.0,19.59,GRACE FOODS,Others,3296
3297,31954,OM SHANTHI NAVIN SHINING POWDER 50G,19.0,437.76,247.76,56.6,AP MILK SELLER,Others,3297
3298,58903,SAVORIT SHALL PENNE PASTA,19.0,513.0,123.31,24.04,J.S.AGECIES,Stationery,3298
3299,3339,VARSHINI SAMBRANI CUPS -12PCS,19.0,1386.24,398.24,28.73,DANUSH AGENCIES,Household - Paper,3299
3300,58302,DEOFRESH PERFUME BAG FLORAL BREEZE-10GRS,19.0,1026.0,398.81,38.87,SRI VINAYAGA ENTERPRISES,Personal Care - Skin,3300
3301,56699,SS HOOK SMALL,19.0,418.0,141.36,33.82,P.R.T.&Co,Others,3301
3302,64787,PULSE CONT 555,19.0,362.0,129.78,35.85,KARTHEESWARI TRADING Co,Others,3302
3303,25547,TICK TOCK CLOTH CLIP,19.0,2185.0,665.0,30.43,RAJ PLASTICS,Others,3303
3304,63633,KITCHEN ROLL 455,19.0,2907.0,969.0,33.33,ROYAL MARKETING,Bakery,3304
3305,66707,CADBURY PERK MINI TREATS RS 100,19.0,1824.0,127.49,6.99,SAKTHI AGENCIES MT,Pet Care,3305
3306,9535,CURTIAN SPRING 60 INCHES,19.0,1292.0,440.8,34.12,PARAMESHWARAN,Others,3306
3307,55389,ORAL-B CRISSCROSS MEDIUM,19.0,3249.0,691.79,21.29,BHAWAR SALES CORPORATION,Others,3307
3308,66086,KING MY CLEAR FILE 802,19.0,266.0,97.85,36.79,MAYUR STATIONERS,Others,3308
3309,60399,OIL SPRAY 100ML,19.0,1634.0,550.81,33.71,ROYAL MARKETING,Staples - Oils,3309
3310,65944,PENCIL KING,19.0,856.33,244.72,28.58,RAJ PLASTICS,Stationery,3310
3311,31866,KRISHNA KARUNKURUVAI RICE 500G,19.0,1584.6,344.85,21.76,KRISHNA BHAVAN FOODS AND SWEETS,Staples - Grains,3311
3312,48044,GHEE SPOON NO.5,19.0,228.0,81.92,35.93,SUNSHINE STEELS,Dairy - Cheese & Butter,3312
3313,34034,ODONIL ORCHID DEW 72GM,19.0,1641.6,487.35,29.69,VINAYAGA&Co,Others,3313
3314,50549,DUNE BASKET MINI,19.0,544.92,181.64,33.33,KARTHEESWARI TRADING Co,Others,3314
3315,50788,UNIBIC FRUIT NUT-10RS,19.0,182.4,38.19,20.94,MADDY DISTRIBUTORS,Others,3315
3316,52707,KLF COCONUT MILK POWDER-25GRS,19.0,601.92,91.74,15.24,T.P.ANNAPOORANI ENTERPRISES,Dairy - Milk,3316
3317,4932,TIKHALAL CHILLI POWDER-100GMS,19.0,984.96,122.91,12.48,D.K.ENTERPRISES,Others,3317
3318,42964,DASANGAM SAMBRANI25,19.0,456.0,123.5,27.08,DANUSH AGENCIES,Others,3318
3319,20141,JOYO PLASTICS BETTER HOME,19.0,8117.0,2502.82,30.83,RAJ PLASTICS,Others,3319
3320,26252,JASMINE SOAP CASE,19.0,608.0,205.96,33.88,RAJ PLASTICS,Personal Care - Soap,3320
3321,8396,AACHI FISH FRY MASALA-100GMS,19.0,1060.2,300.01,28.3,AV CUBE LOGISTIC,Spices,3321
3322,34033,ODONIL ORCHID DEW,19.0,1057.92,314.07,29.69,VINAYAGA&Co,Others,3322
3323,8067,AVT PREMIUM-500GMS,19.0,3569.6,205.97,5.77,T.J FOUNDATION,Others,3323
3324,59157,DABUR HONEY 500G225G SQUCE FREE,19.0,4560.0,669.75,14.69,VINAYAGA&Co,Others,3324
3325,65465,PANASONIC DURA 9W LED,19.0,1520.0,559.7,36.82,BAJAR ITEM,Others,3325
3326,31829,VIXEN CORK GREEN,19.0,366.0,185.5,50.68,BISMI SCHOOL NEEDS,Others,3326
3327,39987,FROOTI JUICE-2KLR,19.0,1881.0,399.0,21.21,AKS GENERAL STORES,Beverages - Juices,3327
3328,65678,SPRAY BOTTEL U-841,19.0,437.0,154.47,35.35,EVERYDAY HOUSE ITEMS,Others,3328
3329,63556,FLAIR MOVE BALL PEN,19.0,342.0,56.81,16.61,A.S AGENCIES,Stationery,3329
3330,27412,SPARK N00 PLATE,19.0,1082.81,296.21,27.36,RANJAN SS,Household - Paper,3330
3331,63930,LIZOL SHAKYHI DOUBLE POWER-500MLT,19.0,1258.56,162.07,12.88,CHENNIMALAIAPPA ENTERPRISE,Others,3331
3332,42038,GIFT PAPER15,19.0,285.0,117.8,41.33,SUN DECORATION CENTRE,Others,3332
3333,67088,POOJA THIRI MRP.14,19.0,209.0,82.65,39.55,BALAMURUGAN TRADERS,Others,3333
3334,1799,SUNDROP PEANUT BUTTER -100GMS,19.0,729.6,50.95,6.98,SRISAA ENTERPRISE,Dairy - Cheese & Butter,3334
3335,7892,SPCL PALM CANDY-200GMS,19.0,2736.0,456.0,16.67,SRIRAM TRADERS,Sweets & Confectionery,3335
3336,9112,FLORA 1400 BUCKET,19.0,2246.16,642.4,28.6,RATAN PLASTICS,Others,3336
3337,66334,ROCKET S83-7,19.0,2242.0,752.4,33.56,PARAMESHWARAN,Others,3337
3338,46375,DETTOL PH HANDWASH SKINCARE,19.0,1988.16,171.19,8.61,CHENNIMALAIAPPA ENTERPRISE,Others,3338
3339,64230,DAIRY MILK FRUIT & NUT-100RS,19.0,1824.0,127.49,6.99,SAKTHI AGENCIES MT,Dairy - Milk,3339
3340,65675,SPRAY BOTTEL U-1214,19.0,608.0,204.44,33.62,EVERYDAY HOUSE ITEMS,Others,3340
3341,54474,GIFT SET NO.8829,19.0,551.0,218.5,39.66,BISMI SCHOOL NEEDS,Others,3341
3342,23894,POWDER PUFF,19.0,572.0,249.92,43.69,BAJAR ITEM,Others,3342
3343,45117,FLORA 2000 BUCKET PRAKASH,19.0,3705.0,1140.0,30.77,RATAN PLASTICS,Others,3343
3344,46485,COURIER COVER 1612,19.0,285.0,171.0,60.0,STAR STATIONERIES,Others,3344
3345,3600,DAIRY MILK LICKABLES -20GMS,19.0,912.0,63.84,7.0,SAKTHI AGENCIES MT,Dairy - Milk,3345
3346,12746,24MANTRA MUSTARD SMALL-100GMS,19.0,693.12,115.52,16.67,MY ORGANIC BAZAAR,Staples - Oils,3346
3347,37616,PREMIUM ELAICHI RUSK,19.0,638.4,139.65,21.88,ALANA TRADERS,Others,3347
3348,66244,YOUVA NOTE BOOK 84 PAGES RS -18,19.0,307.8,68.4,22.22,A.S AGENCIES,Others,3348
3349,41671,IDLY RICE 26KG,19.0,22610.0,3605.0,15.94,M.S TRADERS,Staples - Grains,3349
3350,10999,NIRAPARA IDIYAPPAM PODI-500GMS,19.0,1140.0,142.5,12.5,DANUSH AGENCIES,Others,3350
3351,672,SARA PARUPU-50GMS,19.0,2831.0,756.2,26.71,BAJAR ITEM,Others,3351
3352,38375,PREMIUM BUCKET 1400,19.0,3192.0,981.35,30.74,RATAN PLASTICS,Others,3352
3353,7968,KRISHNA GARLIC DHAL POWDER-300GMS,19.0,4368.1,1149.5,26.32,KRISHNA BHAVAN FOODS AND SWEETS,Others,3353
3354,32185,SEASON TOWEL,19.0,1102.0,378.86,34.38,BAKKIYAM TEXTAILS,Others,3354
3355,48409,CAMLIN MECHANICAL PENCIL 2.0MM,19.0,427.5,85.0,19.88,VIJAY ENTERPRISES,Stationery,3355
3356,52797,SPL BABY MUG NO.4,19.0,1197.0,345.8,28.89,SUNSHINE STEELS,Baby Care,3356
3357,32619,GALA DOUBLE HOCKEY 165,19.0,2713.2,775.2,28.57,SG MARKETING,Others,3357
3358,8489,BISON CASTOR OIL-200GMS,19.0,1678.08,367.08,21.88,BISON CONSUMER PRODUCTS,Staples - Oils,3358
3359,63576,PREMIER WET WIPES,19.0,1539.0,513.0,33.33,MAHALAKSHMI DISTRIBUTORS,Baby Care,3359
3360,14675,FLUFFEY MARSHMALLOW-80PCS,19.0,1862.0,722.0,38.78,MAHADEV CHOC&COSETIC,Others,3360
3361,63574,AASHIVAAD ATTA WITH MILLETS,19.0,1513.92,214.7,14.18,NANDHINI TRADE,Staples - Grains,3361
3362,47591,AVON BUL BUL PLATE,19.0,1292.0,494.0,38.24,BAJAR ITEM,Household - Paper,3362
3363,13310,REYNOLDS TRIMAX,19.0,1026.0,170.81,16.65,A.S AGENCIES,Others,3363
3364,59914,DOVE INTENSE REPAIR BIO PRO-80MLT,19.0,1634.88,198.24,12.13,AMMAN ENTERPRISES COOM ENTERPRISE,Others,3364
3365,53674,WHISPER GREEN-90RS,19.0,1641.6,100.89,6.15,BHAWAR SALES CORPORATION,Others,3365
3366,8388,AACHI MANGO AVAKKAI PICKLE-100GMS,19.0,912.0,152.19,16.69,AV CUBE LOGISTIC,Others,3366
3367,5998,MANGO THOKKU PICKLE -200GMS,19.0,912.0,152.19,16.69,AV CUBE LOGISTIC,Others,3367
3368,46596,FOLDING SCALE,19.0,342.0,171.0,50.0,BISMI SCHOOL NEEDS,Others,3368
3369,65914,COOL WATER 1500 FLIP FLOP,19.0,1425.0,411.16,28.85,RAJ PLASTICS,Beverages - Water,3369
3370,64481,MANI MARK ANDHRA MURUKKU-150GMS,19.0,1185.6,259.35,21.88,P.R.ENTERPRISES,Others,3370
3371,26675,TATA TEA GOLD CARE 100G,19.0,1160.4,75.01,6.46,SRI VIGNESHWAR AGENCIES,Beverages - Tea & Coffee,3371
3372,3685,HATSUN GHEE -500MLT,19.0,8001.6,1310.04,16.37,SRI SAKTHI AGENCIES,Dairy - Cheese & Butter,3372
3373,7085,UNIBIC BUTTERLY-10RS,19.0,182.4,38.19,20.94,MADDY DISTRIBUTORS,Dairy - Cheese & Butter,3373
3374,20166,MOSTICK MOSQUITO INCENSE STICK,19.0,359.1,0.0,0.0,KARTHIK AGENCY,Others,3374
3375,48973,WHISPER NIGHT XL7PADS,19.0,1953.6,138.64,7.1,T.J.MARKETING,Others,3375
3376,17622,ANKITA HAIR COMB,19.0,2237.0,807.82,36.11,NEW DEV TRADERS,Others,3376
3377,65987,GODREJ GENTEEL MATIC LIQ-957MLT,19.0,2736.0,517.75,18.92,IRAIVI ENTERPRISES,Others,3377
3378,62467,DAIRYMILK MINI TREATS,19.0,2188.8,458.47,20.95,SAKTHI AGENCIES MT,Dairy - Milk,3378
3379,5030,OLIVE OIL -100MLT,19.0,2799.0,1019.25,36.41,MAHADEV CHOC&COSETIC,Staples - Oils,3379
3380,50542,YOUVA NOTE BOOK35 172,19.0,530.96,117.92,22.21,A.S AGENCIES,Others,3380
3381,54569,TULIPS FACIAL TISSUE,19.0,256.5,99.56,38.81,NEW DEV TRADERS,Household - Paper,3381
3382,1498,RKG GHEE-500MLT,19.0,8489.0,1047.46,12.34,SRI ANNAPOORANI AGENCIES,Dairy - Cheese & Butter,3382
3383,55985,ROBIN FABRIC WHITENER-200MLT,19.0,711.36,239.59,33.68,CHENNIMALAIAPPA ENTERPRISE,Others,3383
3384,41217,UMBRELLA RS.195,19.0,3705.0,1520.0,41.03,BAJAR ITEM,Others,3384
3385,45807,BIO PLATE NO.7,19.0,2958.0,983.0,33.23,BEST MARKETING,Household - Paper,3385
3386,14091,KRISHNA PLAIN SAGO APPALAM-100GMS,19.0,726.18,207.48,28.57,KRISHNA BHAVAN FOODS AND SWEETS,Others,3386
3387,44439,SUN TAMLAR MODI NO.1,19.0,304.0,112.48,37.0,SUNSHINE STEELS,Others,3387
3388,20179,JOYO BETTER HOME 20L PRINTED,19.0,8816.0,2735.62,31.03,RAJ PLASTICS,Others,3388
3389,52229,APSARA COCONUT OIL 1000ML,19.0,8089.0,883.12,10.92,SRI RAGAVENDRA TRADERS,Staples - Oils,3389
3390,1455,MANNA HEALTH MIX-1KGS,19.0,9821.76,1636.97,16.67,ASWIN AGENCY,Others,3390
3391,55891,RED LABLE TEA 500GM,19.0,5116.75,253.66,4.96,AMMAN ENTERPRISE,Beverages - Tea & Coffee,3391
3392,63281,VARNAM SAMBARANI,18.0,414.72,69.84,16.84,AP MILK SELLER,Others,3392
3393,5578,PEPSI -250MLT,18.0,345.6,51.84,15.0,ESWARI ENTERPRISES,Others,3393
3394,66990,REYNOLDS JIFFY GEL,18.0,567.0,472.5,83.33,A.S AGENCIES,Others,3394
3395,27744,20L WATER CAN,18.0,4464.0,1490.4,33.39,P.R.T.&Co,Beverages - Water,3395
3396,40292,WOOD SPOON 110MM,18.0,1368.0,460.8,33.68,BEST MARKETING,Others,3396
